# Decay-constant lookup table. Do not edit by hand.
# metadata: {"app_version": "v2.0.0", "evaluation_mode": "reversal_endpoint", "grid": {"dose_per_kg": [250, 300, 350, 400, 450, 500, 550, 600], "ibw": [40, 55, 70, 85, 100, 115], "prime": [0, 5000, 10000], "time_on_cpb": [30, 60, 90, 120], "time_to_cpb": [5, 15, 25, 35]}, "k_search_bounds": [0.001, 0.03], "lo_hi_meaning": "k recalibrated at time on CPB -/+ 2 SD; a scenario range, not an uncertainty interval", "model": "prodose", "n_sim": 200, "population": "adult", "prime_timing": "lumped_t0", "seed": 20260912}
dose_per_kg,ibw,time_to_cpb,time_on_cpb,prime,mu,lo,hi
250,40,5,30,0,0.009067825263592417,0.00810107480455641,0.010647288173883293
250,40,5,30,5000,0.007868641552244735,0.007400800469595799,0.008145639221448446
250,40,5,30,10000,0.007218008218374589,0.006920195290627652,0.007218008218374589
250,40,5,60,0,0.008088404460547068,0.007605327494857596,0.009036170449159376
250,40,5,60,5000,0.007349562217167984,0.007095493338803703,0.0077901763588094355
250,40,5,60,10000,0.007020167366897407,0.006862687163225266,0.007255152296397739
250,40,5,90,0,0.007625585566040488,0.007351320505046335,0.008123785620644286
250,40,5,90,5000,0.007110209932382437,0.006961324851608253,0.007375713433436807
250,40,5,90,10000,0.006850981976796587,0.006766620899039385,0.006997801628941701
250,40,5,120,0,0.007338225906316827,0.007174053324582794,0.007603393243020084
250,40,5,120,5000,0.006947984996023555,0.006859483132267163,0.007090858108932299
250,40,5,120,10000,0.006776393011148448,0.006720586916971592,0.006866420626889733
250,40,15,30,0,0.008728418686224445,0.007925164797313871,0.010014396210875279
250,40,15,30,5000,0.007108236022453439,0.00693755949177212,0.007108236022453439
250,40,15,30,10000,0.006372693297876963,0.005742673681514911,0.006481747068246947
250,40,15,60,0,0.007879665953078189,0.007496557002912407,0.008606901012247386
250,40,15,60,5000,0.006909094874869795,0.006796807367564671,0.007066458644272166
250,40,15,60,10000,0.00648743621449765,0.0064020182701413665,0.006494297739736213
250,40,15,90,0,0.007502692502626492,0.007277824135032659,0.00789364837583007
250,40,15,90,5000,0.006825610905313837,0.006750713302719102,0.006949956526740065
250,40,15,90,10000,0.006492647370481394,0.006483113366878453,0.006493297331656968
250,40,15,120,0,0.007289676918453647,0.007142092135533084,0.007522136938638382
250,40,15,120,5000,0.006732999047702584,0.006688973720966742,0.006801398571693393
250,40,15,120,10000,0.006483867761807735,0.006480657015493325,0.006485420517037783
250,40,25,30,0,0.008334875357657954,0.007735947066811305,0.009255240384351934
250,40,25,30,5000,0.006578916441585546,0.0063645519275816334,0.00658010561749783
250,40,25,30,10000,0.005762571925706119,0.005030584349999304,0.006047931478122966
250,40,25,60,0,0.007742679043375768,0.00741876631194751,0.008347426734194408
250,40,25,60,5000,0.006555979544931342,0.0065376843098321836,0.006555979544931342
250,40,25,60,10000,0.006023423163047201,0.005714139653123068,0.006151888176483595
250,40,25,90,0,0.0074121914550715476,0.007221546282868201,0.007731229162067615
250,40,25,90,5000,0.006535286382829433,0.006526740054722467,0.006545619626081339
250,40,25,90,10000,0.006169292947611524,0.006051288625413272,0.006236429314723257
