# Decay-constant lookup table. Do not edit by hand.
# metadata: {"app_version": "v2.0.0", "evaluation_mode": "reversal_endpoint", "grid": {"dose_per_kg": [250, 300, 350, 400, 450, 500, 550, 600], "ibw": [40, 55, 70, 85, 100, 115], "prime": [0, 5000, 10000], "time_on_cpb": [30, 60, 90, 120], "time_to_cpb": [5, 15, 25, 35]}, "k_search_bounds": [0.001, 0.03], "lo_hi_meaning": "k recalibrated at time on CPB -/+ 2 SD; a scenario range, not an uncertainty interval", "model": "meesters", "n_sim": 200, "population": "adult", "prime_timing": "lumped_t0", "seed": 20260912}
dose_per_kg,ibw,time_to_cpb,time_on_cpb,prime,mu,lo,hi
250,100,5,90,10000,0.00350735312374415,0.0033316516311159027,0.0038278852087232514
250,100,5,120,0,0.003632058432916321,0.003463019867109103,0.003908089070264984
250,100,5,120,5000,0.0034543608277691497,0.0033214749010669602,0.003670113825958501
250,100,5,120,10000,0.003327725809128247,0.0032205838442263273,0.0035002891161935537
250,100,15,30,0,0.0049115119969075196,0.0041522248698546375,0.006286167276454566
250,100,15,30,5000,0.004399506094488548,0.0038280750048107067,0.005336620919017251
250,100,15,30,10000,0.0039989926683060215,0.003575699362729656,0.0046623186511433245
250,100,15,60,0,0.004156272441873191,0.003771082932534869,0.0049166769396566555
250,100,15,60,5000,0.003803988101566111,0.0035194593792265624,0.004353668028408355
250,100,15,60,10000,0.003577992889151809,0.0033539065835378416,0.003997698109105513
250,100,15,90,0,0.003773625042943031,0.0035520083776315763,0.004161111832348842
250,100,15,90,5000,0.0035324679085425134,0.0033637076074881224,0.0038267393522542926
250,100,15,90,10000,0.003353948856301922,0.003224764799779974,0.0035782731076955386
250,100,15,120,0,0.0035391544237998868,0.0034016400616229733,0.003752676000727309
250,100,15,120,5000,0.00336163546828839,0.003254207643710614,0.0035297903699938052
250,100,15,120,10000,0.003223714213962879,0.0031421074881413154,0.003350779779218745
250,100,25,30,0,0.004603164131648121,0.004004263595362489,0.005617790274941665
250,100,25,30,5000,0.004071001691720945,0.0036494057687236152,0.004722694727322334
250,100,25,30,10000,0.003648007352949158,0.003372896415076566,0.004049240668108953
250,100,25,60,0,0.004012243517867492,0.003691933428358209,0.004618471737662573
250,100,25,60,5000,0.0036337285853272686,0.0034134984111812566,0.0040405744109433435
250,100,25,60,10000,0.00339252262032494,0.003233317660926644,0.0036810211800458424
250,100,25,90,0,0.003687642842448372,0.003498609590114026,0.004004234518285963
250,100,25,90,5000,0.003422753435071828,0.0032871323017828863,0.0036500090689530387
250,100,25,90,10000,0.0032299876812970194,0.0031352268002813196,0.00338755308950259
250,100,25,120,0,0.0035025933936975867,0.0033767743067852378,0.003693984769899177
250,100,25,120,5000,0.003285329844480053,0.003196807795381906,0.0034200263464907545
250,100,25,120,10000,0.003138907493300038,0.0030750913648797487,0.0032362765244144443
250,100,35,30,0,0.004398017959703499,0.003905065464396129,0.0051387160041235875
250,100,35,30,5000,0.0038142396462632322,0.0035009789437787137,0.004269440952084951
250,100,35,30,10000,0.003425153297951054,0.003233667167845799,0.003686299503443973
250,100,35,60,0,0.0038970052930189544,0.0036260951501429863,0.004387193080772086
250,100,35,60,5000,0.0035230527729799756,0.003339794625390382,0.0038493024535902207
250,100,35,60,10000,0.003223181933600915,0.0031176221087065473,0.0034053592518472923
250,100,35,90,0,0.00362037395913784,0.003455460351190942,0.003887487564209763
250,100,35,90,5000,0.00332633378700366,0.0032190603798663625,0.0034994028703489275
250,100,35,90,10000,0.003117872115232371,0.0030513547298923805,0.003224339713215458
250,100,35,120,0,0.0034585079748292776,0.0033462250174459487,0.0036250984198228646
250,100,35,120,5000,0.0032090181101876968,0.003138340659453784,0.0033132752168567475
250,100,35,120,10000,0.0030559039489149458,0.003009285647095669,0.0031251608271426453
250,115,5,30,0,0.005351286767289346,0.00437457281570159,0.007014116163725461
250,115,5,30,5000,0.004921571215686671,0.004118894599428545,0.006239380477289493
250,115,5,30,10000,0.0044966735459388415,0.0038563442951985603,0.005483814967242617
250,115,5,60,0,0.004375418837770762,0.0038854540744976715,0.005372141678679475
250,115,5,60,5000,0.004089534224953054,0.0036911115979558927,0.0048730547990065735
250,115,5,60,10000,0.0038728042455623665,0.0035394282533409258,0.004526985479507458
250,115,5,90,0,0.003908029536073508,0.0036320810690390597,0.004416420426068395
250,115,5,90,5000,0.0036945930198195643,0.0034727374300645678,0.004100470921488575
250,115,5,90,10000,0.0035494793644404365,0.003362605610765009,0.0038899488595413646
250,115,5,120,0,0.003618602236091112,0.0034542648889575056,0.00388487693669432
250,115,5,120,5000,0.0034777113520273904,0.003339482362420642,0.003702879554545201
250,115,5,120,10000,0.003371952459785475,0.00325346493188746,0.0035657623049361836
