# Decay-constant lookup table. Do not edit by hand.
# metadata: {"app_version": "v2.0.0", "evaluation_mode": "reversal_endpoint", "grid": {"dose_per_kg": [250, 300, 350, 400, 450, 500, 550, 600], "ibw": [40, 55, 70, 85, 100, 115], "prime": [0, 5000, 10000], "time_on_cpb": [30, 60, 90, 120], "time_to_cpb": [5, 15, 25, 35]}, "k_search_bounds": [0.001, 0.03], "lo_hi_meaning": "k recalibrated at time on CPB -/+ 2 SD; a scenario range, not an uncertainty interval", "model": "jia", "n_sim": 200, "population": "adult", "prime_timing": "lumped_t0", "seed": 20260912}
dose_per_kg,ibw,time_to_cpb,time_on_cpb,prime,mu,lo,hi
250,85,35,60,5000,0.006805087118151221,0.006529858556886632,0.006941353480620755
250,85,35,60,10000,0.006420010100974084,0.005974546596871644,0.0066485178954354416
250,85,35,90,0,0.007378304420941246,0.007368579271249631,0.007386624763704334
250,85,35,90,5000,0.006950525945620189,0.00681905198241857,0.007025943077793771
250,85,35,90,10000,0.006642416386328703,0.0064104347840437835,0.006779119544428172
250,85,35,120,0,0.007367665871703854,0.007356205622852104,0.007377512242109461
250,85,35,120,5000,0.007008084606402285,0.006929493788274216,0.007056536451145471
250,85,35,120,10000,0.00679521674388274,0.006663410682390727,0.00687953953255702
250,100,5,30,0,0.007399204390023065,0.007393374399712473,0.007403459658832725
250,100,5,30,5000,0.00720945498238307,0.006813168695019574,0.00729306834614351
250,100,5,30,10000,0.007067408304514749,0.006348040805691349,0.007220279246698563
250,100,5,60,0,0.007393081068805269,0.0073858772916552415,0.007399009932860733
250,100,5,60,5000,0.0072979746070448255,0.0072216349691916586,0.007321317124293237
250,100,5,60,10000,0.007222741997673489,0.007072592817998413,0.007271294289238974
250,100,5,90,0,0.00738595771662099,0.007377514257840283,0.0073931631115606135
250,100,5,90,5000,0.007320190934534632,0.007295736808776046,0.0073280465140345
250,100,5,90,10000,0.00727485403775109,0.007229747135088307,0.007293527668900606
250,100,5,120,0,0.007378402758859363,0.007368654767715043,0.007386724115973774
250,100,5,120,5000,0.007328122003176062,0.007319750257952868,0.007328575944439004
250,100,5,120,10000,0.007293765883981656,0.007275125655758279,0.007300543323305057
250,100,15,30,0,0.0073977875676797525,0.007391578312271723,0.007402433746695313
250,100,15,30,5000,0.006942018072757077,0.00643578491580438,0.007124658131938288
250,100,15,30,10000,0.006660279204475551,0.005865089316620817,0.00695203282514343
250,100,15,60,0,0.0073909111680180795,0.007383299905478668,0.0073972518520679246
250,100,15,60,5000,0.007131274506099804,0.006959654446263518,0.007199547676516145
250,100,15,60,10000,0.0069632888676080485,0.00668426915480764,0.007078583092215766
250,100,15,90,0,0.007383462231551557,0.007374605912882035,0.007391017998364021
250,100,15,90,5000,0.007194377603739143,0.007124348359646934,0.007228421223604077
250,100,15,90,10000,0.007062224791406857,0.006937935874791791,0.007126222678841326
250,100,15,120,0,0.007374601966835026,0.0073642582745175565,0.00738347797500252
250,100,15,120,5000,0.007229282495571616,0.007195428456311944,0.007246100652400691
250,100,15,120,10000,0.007129970940997711,0.007066053764373351,0.007165770614699198
250,100,25,30,0,0.0073956386494104485,0.007388964622350328,0.007400617444131039
250,100,25,30,5000,0.006764107417139617,0.006298866336130983,0.006990036759495506
250,100,25,30,10000,0.006340178730311691,0.005542948307291776,0.006716444304913732
250,100,25,60,0,0.00738852046556152,0.007380498447775741,0.007395285774647182
250,100,25,60,5000,0.007000683376333852,0.006793282751101482,0.007095024803404407
250,100,25,60,10000,0.006711033995302227,0.006339128603960583,0.006883858281059756
250,100,25,90,0,0.0073808116587560585,0.0073714874435407635,0.007388801682806103
250,100,25,90,5000,0.007086212282422389,0.006986025319724457,0.007139755298872512
250,100,25,90,10000,0.006902633424366108,0.0067356992856537415,0.006995043128553387
250,100,25,120,0,0.007371545555200391,0.00736069221733004,0.007380896941193019
250,100,25,120,5000,0.007142157136805256,0.007089573785917211,0.0071718747907489515
250,100,25,120,10000,0.006988561707454143,0.00689651815625001,0.0070445247133194425
250,100,35,30,0,0.00739321956376232,0.00738611579255102,0.007398429704286873
250,100,35,30,5000,0.006624804790347998,0.0062199684210867915,0.006867124474641774
250,100,35,30,10000,0.006137269869078123,0.005433748309764253,0.006528557016212557
250,100,35,60,0,0.00738701371682085,0.007378778723429348,0.007394002445248684
250,100,35,60,5000,0.006889521942390917,0.006658364604301208,0.007004380581310306
250,100,35,60,10000,0.006529641164299923,0.006139527821837825,0.0067296026408842176
250,100,35,90,0,0.007377454002729088,0.007367603474521612,0.007385848194685335
250,100,35,90,5000,0.006984084982607734,0.0068636736447273364,0.00705276217526718
250,100,35,90,10000,0.006712070284592371,0.006501001981050982,0.006835609617376533
250,100,35,120,0,0.007369532662319366,0.007358365262047542,0.007379119309749067
250,100,35,120,5000,0.007060910191033709,0.006994232838988833,0.007101104446883582
250,100,35,120,10000,0.006844596586592679,0.006722196088217545,0.006922016487578748
250,115,5,30,0,0.007399739246531939,0.00739403820203521,0.007403770268092893
250,115,5,30,5000,0.007234002370534442,0.006909522390749296,0.007306157260271938
250,115,5,30,10000,0.007100735412982376,0.006528931430447094,0.007234608548727421
250,115,5,60,0,0.007393217734338934,0.007386056656415478,0.007399076722918022
250,115,5,60,5000,0.007308781923044717,0.007241701834383961,0.007328575530047977
250,115,5,60,10000,0.007240021947339121,0.007106566758846041,0.0072829164359128505
250,115,5,90,0,0.007385584270466127,0.00737708320205291,0.007392815141509768
250,115,5,90,5000,0.007326854704394018,0.007306261191425378,0.007332813733812927
250,115,5,90,10000,0.007280396809847018,0.0072370556980663366,0.007297994009752973
250,115,5,120,0,0.007378113960588748,0.007368353812798656,0.007386489016972507
250,115,5,120,5000,0.007332295739083152,0.007325952703475243,0.007332295739083152
250,115,5,120,10000,0.007299964978376451,0.00728274738886438,0.00730582218824144
250,115,15,30,0,0.00739757639654413,0.007391250528291597,0.007402381705749147
250,115,15,30,5000,0.006998593845320227,0.006569143669993065,0.007157417171889381
250,115,15,30,10000,0.006692714580079562,0.005968035852455936,0.006979423760858972
250,115,15,60,0,0.0073911319162576995,0.0073835954370360885,0.007397418787806273
250,115,15,60,5000,0.007157532307607476,0.007001772020606029,0.007218318128798414
250,115,15,60,10000,0.006987035185143197,0.006712560464197345,0.0070982192381354794
250,115,15,90,0,0.007383774560337131,0.007374923750679031,0.00739133928063529
250,115,15,90,5000,0.007218854557496024,0.007158999320193227,0.0072473151729062985
250,115,15,90,10000,0.007092584542127229,0.00697826340951624,0.007150526961791661
250,115,15,120,0,0.0073753310805199585,0.0073651290911745425,0.007384083546493085
250,115,15,120,5000,0.007246855750322851,0.007218313088750459,0.007260296352913567
250,115,15,120,10000,0.007148972998031358,0.007091298972199817,0.007180890564275679
250,115,25,30,0,0.007395262644516254,0.0073885199788521734,0.007400489031240286
250,115,25,30,5000,0.006841292603290641,0.006453392537725927,0.0070331759405092885
250,115,25,30,10000,0.006447306094088185,0.005767931783153497,0.0067783950712721214
250,115,25,60,0,0.007389484709543725,0.0073816315333752654,0.007396041032632844
250,115,25,60,5000,0.007028943668682428,0.00684162013421339,0.007115369583012242
250,115,25,60,10000,0.006773458464784684,0.00643288256002291,0.006929599712146243
250,115,25,90,0,0.007381818828776858,0.007372673043917387,0.007389628188511415
250,115,25,90,5000,0.007120514010329368,0.007035081676053159,0.00716593354224964
250,115,25,90,10000,0.0069332488572705665,0.006777814143094369,0.007019042036070885
250,115,25,120,0,0.00737161116358712,0.007360799216947917,0.007380938403348121
250,115,25,120,5000,0.007164409071282988,0.0071178662752885685,0.007190238007639969
250,115,25,120,10000,0.0070293388330670125,0.006947379118591129,0.007078518334588872
250,115,35,30,0,0.007393168115601942,0.007386075169674622,0.007398517053601625
250,115,35,30,5000,0.006731411805963441,0.0063636936864076695,0.00693865206970939
250,115,35,30,10000,0.006222814036716882,0.005551873873941293,0.006602227575942281
250,115,35,60,0,0.007386417159373407,0.007378109812027812,0.007393413336660429
250,115,35,60,5000,0.006920428711564131,0.006705520448323244,0.007027058173294542
250,115,35,60,10000,0.006595935872053058,0.00623099738009016,0.006781985115820499
250,115,35,90,0,0.007378086300551969,0.007368371314170603,0.007386397948831922
250,115,35,90,5000,0.007016827931979594,0.006905293253793868,0.007079735597112848
